length,error_rate,strategy,samples,mean_share,standard_error,ci95_low,ci95_high,first30_mean_share
9,0.15,Copykitten,1000,0.33186111111111055,0.011388152729231975,0.3095403317618159,0.3541818904604052,0.39444444444444443
9,0.15,Copy3kitten,1000,0.3045277777777779,0.009567590340671069,0.28577530071006263,0.32328025484549316,0.35925925925925933
9,0.15,NegtiveCopycat,1000,0.0518333333333332,0.0025749021071882375,0.04678652520324425,0.05688014146342214,0.02407407407407407
9,0.15,NegtiveCopykitten,1000,0.0029444444444444444,0.001610662324017944,0,0.006101342599519615,0.0
9,0.15,Grudger,1000,0.0,0.0,0,0.0,0.0
9,0.175,Random,1000,0.13063888888888875,0.009132211080766181,0.11273975517058704,0.14853802260719046,0.025
9,0.175,Cooperator,1000,0.07175,0.005192145142407163,0.06157339552088195,0.08192660447911804,0.125
9,0.175,Cheater,1000,0.0,0.0,0,0.0,0.0
9,0.175,Copycat,1000,0.09452777777777775,0.006203622216208962,0.08236867823400819,0.10668687732154732,0.11018518518518519
9,0.175,Copykitten,1000,0.3458611111111106,0.011631193688141236,0.3230639714823538,0.36865825073986747,0.362962962962963
9,0.175,Copy3kitten,1000,0.30177777777777787,0.009459770223677935,0.2832366281393691,0.3203189274161866,0.3453703703703704
9,0.175,NegtiveCopycat,1000,0.053611111111111026,0.0028091735921950394,0.04810513087040875,0.059117091351813304,0.03148148148148148
9,0.175,NegtiveCopykitten,1000,0.0018333333333333333,0.001296309404576481,0,0.004374099766303236,0.0
9,0.175,Grudger,1000,0.0,0.0,0,0.0,0.0
9,0.2,Random,1000,0.1384722222222221,0.009173559649062387,0.12049204531005983,0.15645239913438438,0.15462962962962964
9,0.2,Cooperator,1000,0.07855555555555552,0.005472238101022162,0.06782996887755208,0.08928114223355896,0.07222222222222223
9,0.2,Cheater,1000,0.0,0.0,0,0.0,0.0
9,0.2,Copycat,1000,0.09719444444444444,0.006901742753429415,0.0836670286477228,0.11072186024116609,0.14259259259259258
9,0.2,Copykitten,1000,0.3398055555555553,0.011470211695638466,0.3173239406321039,0.3622871704790067,0.31203703703703706
9,0.2,Copy3kitten,1000,0.28799999999999976,0.009338192749088411,0.2696971422117865,0.30630285778821303,0.24537037037037038
9,0.2,NegtiveCopycat,1000,0.057111111111111015,0.0030843583372838854,0.0510657687700346,0.06315645345218743,0.07314814814814814
9,0.2,NegtiveCopykitten,1000,0.0008611111111111112,0.0008611111111110993,0,0.0025488888888888657,0.0
9,0.2,Grudger,1000,0.0,0.0,0,0.0,0.0
9,0.225,Random,1000,0.1389722222222223,0.008647499500538234,0.12202312320116737,0.15592132124327723,0.1111111111111111
9,0.225,Cooperator,1000,0.08102777777777773,0.005433831590521455,0.07037746786035567,0.09167808769519978,0.11296296296296296
9,0.225,Cheater,1000,0.0,0.0,0,0.0,0.0
9,0.225,Copycat,1000,0.0838611111111111,0.006051100112527571,0.07200095489055705,0.09572126733166514,0.1685185185185185
9,0.225,Copykitten,1000,0.33258333333333356,0.010754706519632933,0.311504108554853,0.35366255811181413,0.32222222222222224
9,0.225,Copy3kitten,1000,0.30261111111111066,0.009379300444723406,0.2842276822394528,0.32099453998276856,0.23796296296296296
9,0.225,NegtiveCopycat,1000,0.059500000000000046,0.003421858184440474,0.05279315795849672,0.06620684204150337,0.047222222222222214
9,0.225,NegtiveCopykitten,1000,0.0014444444444444444,0.0010238870254755809,0,0.003451263014376583,0.0
9,0.225,Grudger,1000,0.0,0.0,0,0.0,0.0
9,0.25,Random,1000,0.17347222222222242,0.009278882068244409,0.15528561336846336,0.19165883107598147,0.1148148148148148
9,0.25,Cooperator,1000,0.06205555555555557,0.004830097853809603,0.05258856376208875,0.0715225473490224,0.06111111111111111
9,0.25,Cheater,1000,0.0,0.0,0,0.0,0.0
9,0.25,Copycat,1000,0.06913888888888887,0.005346116041420444,0.05866050144770481,0.07961727633007294,0.07407407407407408
9,0.25,Copykitten,1000,0.30869444444444455,0.010064587353875403,0.2889678532308488,0.3284210356580403,0.2796296296296296
9,0.25,Copy3kitten,1000,0.31838888888888855,0.009663856136349838,0.2994477308616429,0.3373300469161342,0.4166666666666667
9,0.25,NegtiveCopycat,1000,0.06686111111111122,0.003733545837249054,0.059543361270103075,0.07417886095211937,0.053703703703703705
9,0.25,NegtiveCopykitten,1000,0.001388888888888889,0.0009823876301268196,0,0.0033143686439374553,0.0
9,0.25,Grudger,1000,0.0,0.0,0,0.0,0.0
9,0.275,Random,1000,0.19622222222222227,0.009504262078895523,0.17759386854758705,0.2148505758968575,0.2898148148148148
9,0.275,Cooperator,1000,0.0626388888888889,0.004804181473981133,0.05322269319988587,0.07205508457789192,0.02222222222222222
9,0.275,Cheater,1000,0.0,0.0,0,0.0,0.0
9,0.275,Copycat,1000,0.06727777777777778,0.00528728282586319,0.05691470343908593,0.07764085211646964,0.13240740740740742
9,0.275,Copykitten,1000,0.26691666666666664,0.009053951688119403,0.2491709213579526,0.28466241197538067,0.19629629629629627
9,0.275,Copy3kitten,1000,0.33347222222222234,0.010405857662618768,0.31307674120348955,0.3538677032409551,0.2861111111111111
9,0.275,NegtiveCopycat,1000,0.07183333333333343,0.004143533454284009,0.06371200776293677,0.07995465890373009,0.07314814814814814
9,0.275,NegtiveCopykitten,1000,0.001638888888888889,0.0011624494779510948,0,0.003917289865673034,0.0
9,0.275,Grudger,1000,0.0,0.0,0,0.0,0.0
9,0.3,Random,1000,0.18877777777777777,0.009389490556109673,0.1703743762878028,0.20718117926775273,0.17777777777777778
9,0.3,Cooperator,1000,0.06447222222222222,0.004658067397752565,0.055342410122627195,0.07360203432181725,0.12222222222222222
9,0.3,Cheater,1000,0.0,0.0,0,0.0,0.0
9,0.3,Copycat,1000,0.07066666666666668,0.005449158004002257,0.05998631697882226,0.08134701635451111,0.053703703703703705
9,0.3,Copykitten,1000,0.24666666666666676,0.0086619840821745,0.22968917786560475,0.2636441554677288,0.2953703703703704
9,0.3,Copy3kitten,1000,0.3641388888888885,0.0112317964389083,0.3421245678686282,0.3861532099091488,0.3148148148148148
9,0.3,NegtiveCopycat,1000,0.061333333333333434,0.0040500337212810615,0.053395267239622554,0.06927139942704431,0.036111111111111115
9,0.3,NegtiveCopykitten,1000,0.0029444444444444444,0.0014744693494038736,5.4484519612852354e-05,0.0058344043692760365,0.0
9,0.3,Grudger,1000,0.001,0.0010000000000000085,0,0.0029600000000000164,0.0
9,0.325,Random,1000,0.1988333333333331,0.009396506831633344,0.18041617994333176,0.21725048672333447,0.1925925925925926
9,0.325,Cooperator,1000,0.055055555555555566,0.004073512488973745,0.047071471077167026,0.0630396400339441,0.05185185185185184
9,0.325,Cheater,1000,0.0002777777777777778,0.00027777777777777827,0,0.0008222222222222231,0.0
9,0.325,Copycat,1000,0.07161111111111113,0.005618313915555373,0.060599215836622596,0.08262300638559966,0.0287037037037037
9,0.325,Copykitten,1000,0.1866666666666666,0.007522339924758991,0.17192288041413897,0.2014104529191942,0.19074074074074074
9,0.325,Copy3kitten,1000,0.4144444444444447,0.012204932614857819,0.3905227765193234,0.4383661123695661,0.4425925925925926
9,0.325,NegtiveCopycat,1000,0.06900000000000002,0.004468478559192962,0.06024178202398182,0.07775821797601823,0.09351851851851851
9,0.325,NegtiveCopykitten,1000,0.0031111111111111105,0.0015656006599430437,4.25338176227451e-05,0.006179688404599476,0.0
9,0.325,Grudger,1000,0.001,0.0010000000000000041,0,0.002960000000000008,0.0
9,0.35,Random,1000,0.1892777777777777,0.009424509865293544,0.17080573844180236,0.20774981711375307,0.2037037037037037
9,0.35,Cooperator,1000,0.05086111111111113,0.004029739415464331,0.04296282185680104,0.05875940036542122,0.06018518518518519
9,0.35,Cheater,1000,0.0,0.0,0,0.0,0.0
9,0.35,Copycat,1000,0.06894444444444443,0.005583131151264302,0.0580015073879664,0.07988738150092246,0.0037037037037037034
9,0.35,Copykitten,1000,0.14005555555555554,0.006448881023985751,0.12741574874854347,0.15269536236256762,0.2185185185185185
9,0.35,Copy3kitten,1000,0.4879444444444448,0.013046694517876196,0.4623729231894074,0.5135159656994821,0.4425925925925926
9,0.35,NegtiveCopycat,1000,0.062083333333333254,0.004468999758509448,0.05332409380665473,0.07084257286001178,0.07129629629629629
9,0.35,NegtiveCopykitten,1000,0.0008333333333333334,0.0008333333333333246,0,0.0024666666666666496,0.0
9,0.35,Grudger,1000,0.0,0.0,0,0.0,0.0
9,0.375,Random,1000,0.18322222222222218,0.009854208563556434,0.16390797343765157,0.20253647100679278,0.24537037037037035
9,0.375,Cooperator,1000,0.04886111111111113,0.0038843697426266532,0.04124774641556289,0.056474475806659374,0.016666666666666666
9,0.375,Cheater,1000,0.0,0.0,0,0.0,0.0
9,0.375,Copycat,1000,0.05880555555555555,0.0054295087451225335,0.04816371841511538,0.06944739269599572,0.05000000000000001
9,0.375,Copykitten,1000,0.09527777777777789,0.005432338109356918,0.08463039508343834,0.10592516047211745,0.05648148148148149
9,0.375,Copy3kitten,1000,0.5528888888888893,0.013689447354444342,0.5260575720741784,0.5797202057036003,0.5555555555555555
9,0.375,NegtiveCopycat,1000,0.05813888888888884,0.00468471985816995,0.048956837966875735,0.06732093981090194,0.07592592592592592
9,0.375,NegtiveCopykitten,1000,0.0008055555555555556,0.0008055555555555379,0,0.00238444444444441,0.0
9,0.375,Grudger,1000,0.002,0.0014135055705578085,0,0.004770470918293305,0.0
9,0.4,Random,1000,0.17280555555555546,0.010217747528487621,0.15277877039971974,0.1928323407113912,0.13518518518518519
9,0.4,Cooperator,1000,0.043111111111111114,0.0036303309435297337,0.03599566246179284,0.05022655976042939,0.023148148148148147
9,0.4,Cheater,1000,0.0,0.0,0,0.0,0.0
9,0.4,Copycat,1000,0.047972222222222236,0.0051552228336357985,0.03786798546829607,0.0580764589761484,0.0009259259259259259
9,0.4,Copykitten,1000,0.06611111111111122,0.004361930059188121,0.057561728195102496,0.07466049402711994,0.03796296296296296
9,0.4,Copy3kitten,1000,0.6263611111111115,0.01364878657695152,0.5996094894202865,0.6531127328019365,0.7055555555555555
9,0.4,NegtiveCopycat,1000,0.04283333333333332,0.004252238850175558,0.034498945186989226,0.051167721479677415,0.09722222222222222
9,0.4,NegtiveCopykitten,1000,0.0008055555555555556,0.0008055555555555316,0,0.0023844444444443974,0.0
9,0.4,Grudger,1000,0.0,0.0,0,0.0,0.0
9,0.425,Random,1000,0.13194444444444445,0.009335170141696016,0.11364751096672025,0.15024137792216863,0.1564814814814815
9,0.425,Cooperator,1000,0.032888888888888884,0.0031104516516703407,0.026792403651615018,0.03898537412616275,0.030555555555555558
9,0.425,Cheater,1000,0.0,0.0,0,0.0,0.0
9,0.425,Copycat,1000,0.0325,0.004301438809587198,0.024069179933209093,0.04093082006679091,0.023148148148148147
9,0.425,Copykitten,1000,0.03611111111111117,0.0032279048912989016,0.029784417524165323,0.04243780469805702,0.02777777777777778
9,0.425,Copy3kitten,1000,0.733055555555555,0.012826751713123955,0.707915122197832,0.758195988913278,0.7416666666666667
9,0.425,NegtiveCopycat,1000,0.033500000000000016,0.003985133072633102,0.025689139177639136,0.04131086082236089,0.020370370370370372
9,0.425,NegtiveCopykitten,1000,0.0,0.0,0,0.0,0.0
9,0.425,Grudger,1000,0.0,0.0,0,0.0,0.0
9,0.45,Random,1000,0.10313888888888892,0.00885942832128893,0.08577440937916261,0.12050336839861522,0.10648148148148148
9,0.45,Cooperator,1000,0.029416666666666667,0.0030911940467974455,0.023357926334943675,0.035475406998389664,0.00462962962962963
9,0.45,Cheater,1000,0.0004722222222222222,0.00047222222222222083,0,0.0013977777777777751,0.0
9,0.45,Copycat,1000,0.018749999999999996,0.0033756735888339764,0.012133679765885402,0.02536632023411459,0.026851851851851852
9,0.45,Copykitten,1000,0.03205555555555559,0.003912638208433788,0.024386784667025364,0.039724326444085814,0.0037037037037037034
9,0.45,Copy3kitten,1000,0.7956111111111109,0.011894183114545116,0.7722985122066025,0.8189237100156194,0.8583333333333333
9,0.45,NegtiveCopycat,1000,0.020055555555555573,0.0031974582360478356,0.013788537412901815,0.026322573698209333,0.0
9,0.45,NegtiveCopykitten,1000,0.0005,0.0005000000000000014,0,0.0014800000000000028,0.0
9,0.45,Grudger,1000,0.0,0.0,0,0.0,0.0
9,0.475,Random,1000,0.05350000000000001,0.006652872644062988,0.040460369617636556,0.06653963038236346,0.025925925925925925
9,0.475,Cooperator,1000,0.010222222222222225,0.0017822627222237161,0.006728987286663741,0.013715457157780709,0.00462962962962963
9,0.475,Cheater,1000,0.0015,0.0007252956856409549,7.842045614372853e-05,0.0029215795438562713,0.006481481481481481
9,0.475,Copycat,1000,0.007611111111111111,0.0025060209999844905,0.0026993099511415097,0.012522912271080712,0.0
9,0.475,Copykitten,1000,0.0320277777777778,0.0050995713852733885,0.02203261786264196,0.04202293769291364,0.014814814814814814
9,0.475,Copy3kitten,1000,0.8763888888888886,0.00999270223338444,0.8568031925114551,0.895974585266322,0.8777777777777779
9,0.475,NegtiveCopycat,1000,0.014749999999999997,0.0029381782415355954,0.00899117064659023,0.020508829353409766,0.054629629629629625
9,0.475,NegtiveCopykitten,1000,0.003,0.0012311229881535313,0.0005869989432190788,0.005413001056780921,0.01574074074074074
9,0.475,Grudger,1000,0.001,0.001000000000000003,0,0.002960000000000006,0.0
9,0.5,Random,1000,0.023527777777777783,0.00432047440228378,0.015059647949301576,0.03199590760625399,0.03796296296296296
9,0.5,Cooperator,1000,0.00775,0.0015650339535358772,0.004682533451069681,0.01081746654893032,0.006481481481481481
9,0.5,Cheater,1000,0.006944444444444445,0.0015241144237321898,0.003957180173929353,0.009931708714959537,0.0
9,0.5,Copycat,1000,0.008166666666666664,0.0025951480565491424,0.003080176475830345,0.013253156857502984,0.09259259259259259
9,0.5,Copykitten,1000,0.061611111111111116,0.00734365689425451,0.047217543598372276,0.07600467862384996,0.10462962962962963
9,0.5,Copy3kitten,1000,0.8685,0.01039443068431254,0.8481269158587474,0.8888730841412527,0.7583333333333333
9,0.5,NegtiveCopycat,1000,0.015555555555555555,0.002785607916293148,0.010095764039620985,0.021015347071490123,0.0
9,0.5,NegtiveCopykitten,1000,0.007583333333333335,0.0016201549024957257,0.0044078297244417135,0.010758836942224957,0.0
9,0.5,Grudger,1000,0.0003611111111111111,0.00036111111111110497,0,0.0010688888888888768,0.0
10,0.0,Random,1000,0.0017777777777777776,0.0012570639758855103,0,0.004241623170513378,0.0
10,0.0,Cooperator,1000,0.19766666666666655,0.0074961599927468895,0.18297419308088264,0.21235914025245045,0.24166666666666667
10,0.0,Cheater,1000,0.0,0.0,0,0.0,0.0
10,0.0,Copycat,1000,0.13999999999999982,0.0068711458100893545,0.12653255421222467,0.15346744578777496,0.08240740740740742
10,0.0,Copykitten,1000,0.16997222222222205,0.007439912362979059,0.1553899939907831,0.184554450453661,0.1990740740740741
10,0.0,Copy3kitten,1000,0.33238888888888873,0.009217910846509705,0.31432178362972973,0.35045599414804773,0.2916666666666667
10,0.0,NegtiveCopycat,1000,0.0002222222222222222,0.00016189934089355185,0,0.0005395449303735838,0.0
10,0.0,NegtiveCopykitten,1000,0.0,0.0,0,0.0,0.0
10,0.0,Grudger,1000,0.15797222222222204,0.007067453046565264,0.14412001425095414,0.17182443019348995,0.18518518518518517
10,0.025,Random,1000,0.03480555555555555,0.005475100824994761,0.024074357938565816,0.04553675317254528,0.029629629629629627
10,0.025,Cooperator,1000,0.14311111111111116,0.006893618699122587,0.1295996184608309,0.15662260376139142,0.12037037037037038
10,0.025,Cheater,1000,0.0,0.0,0,0.0,0.0
10,0.025,Copycat,1000,0.11097222222222224,0.004732994820886915,0.10169555237328388,0.12024889207116059,0.08888888888888888
10,0.025,Copykitten,1000,0.3293055555555558,0.009516852918425946,0.31065252383544095,0.34795858727567064,0.36018518518518516
10,0.025,Copy3kitten,1000,0.37025000000000025,0.009614585176620418,0.3514054130538242,0.38909458694617627,0.38703703703703696
10,0.025,NegtiveCopycat,1000,0.0078611111111111,0.0008668646875292832,0.006162056323553705,0.009560165898668494,0.007407407407407407
10,0.025,NegtiveCopykitten,1000,0.00363888888888889,0.001447794074361358,0.000801212503140628,0.006476565274637152,0.006481481481481481
10,0.025,Grudger,1000,5.555555555555555e-05,5.5555555555555545e-05,0,0.0001644444444444444,0.0
10,0.05,Random,1000,0.07838888888888884,0.00793978184932232,0.06282691646421709,0.09395086131356059,0.15185185185185185
10,0.05,Cooperator,1000,0.10344444444444444,0.005882509035652153,0.09191472673456622,0.11497416215432266,0.10277777777777777
10,0.05,Cheater,1000,0.0,0.0,0,0.0,0.0
10,0.05,Copycat,1000,0.12122222222222209,0.005426534293168036,0.11058621500761275,0.13185822943683145,0.12500000000000003
10,0.05,Copykitten,1000,0.375527777777777,0.010470406515107448,0.35500578100816643,0.3960497745473876,0.43148148148148147
10,0.05,Copy3kitten,1000,0.2917499999999993,0.009145784100744726,0.2738242631625396,0.30967573683745897,0.16944444444444443
10,0.05,NegtiveCopycat,1000,0.018805555555555555,0.001359996161279326,0.016139963079448077,0.021471148031663032,0.01944444444444444
10,0.05,NegtiveCopykitten,1000,0.010861111111111111,0.0028274011263398967,0.005319404903484914,0.016402817318737307,0.0
10,0.05,Grudger,1000,0.0,0.0,0,0.0,0.0
10,0.075,Random,1000,0.11466666666666665,0.009308246124541966,0.0964225042625644,0.1329108290707689,0.11481481481481483
10,0.075,Cooperator,1000,0.08011111111111112,0.005299293784399864,0.06972449529368739,0.09049772692853485,0.10648148148148148
10,0.075,Cheater,1000,0.0,0.0,0,0.0,0.0
10,0.075,Copycat,1000,0.11441666666666664,0.006066792551829071,0.10252575326508166,0.12630758006825163,0.09814814814814815
10,0.075,Copykitten,1000,0.3725277777777778,0.01069362483444012,0.3515682731022752,0.3934872824532804,0.48611111111111105
10,0.075,Copy3kitten,1000,0.2754444444444445,0.009088555922826364,0.2576308748357048,0.2932580140531842,0.1453703703703704
10,0.075,NegtiveCopycat,1000,0.03658333333333334,0.001813182985786953,0.033029494681190916,0.04013717198547577,0.049074074074074076
10,0.075,NegtiveCopykitten,1000,0.00625,0.002113698189157959,0.002107151549250401,0.0103928484507496,0.0
10,0.075,Grudger,1000,0.0,0.0,0,0.0,0.0
10,0.1,Random,1000,0.12697222222222218,0.009579019837487105,0.10819734334074746,0.1457471011036969,0.11481481481481483
10,0.1,Cooperator,1000,0.07325000000000004,0.0051733765358392,0.06311018198975521,0.08338981801024486,0.05648148148148149
10,0.1,Cheater,1000,0.0,0.0,0,0.0,0.0
10,0.1,Copycat,1000,0.10905555555555564,0.006502452132510312,0.09631074937583543,0.12180036173527585,0.06481481481481481
10,0.1,Copykitten,1000,0.3823333333333333,0.011312964067630629,0.36015992376077727,0.40450674290588934,0.43055555555555564
10,0.1,Copy3kitten,1000,0.2623888888888887,0.009065161298708038,0.24462117274342096,0.28015660503435647,0.2879629629629629
10,0.1,NegtiveCopycat,1000,0.041583333333333326,0.0019827742143125942,0.03769709587328064,0.04546957079338601,0.04537037037037037
10,0.1,NegtiveCopykitten,1000,0.004416666666666666,0.0018240571365842721,0.0008415146789614927,0.00799181865437184,0.0
10,0.1,Grudger,1000,0.0,0.0,0,0.0,0.0
10,0.125,Random,1000,0.14533333333333331,0.009970132983057382,0.12579187268654085,0.16487479398012578,0.13796296296296298
10,0.125,Cooperator,1000,0.07205555555555555,0.005204333001987499,0.06185506287166005,0.08225604823945105,0.07222222222222223
10,0.125,Cheater,1000,0.0,0.0,0,0.0,0.0
10,0.125,Copycat,1000,0.09747222222222218,0.006311826944350184,0.08510104141129582,0.10984340303314855,0.08796296296296297
10,0.125,Copykitten,1000,0.344222222222222,0.011487021169958008,0.3217076607291043,0.3667367837153397,0.3833333333333334
10,0.125,Copy3kitten,1000,0.28619444444444386,0.009414251290238165,0.2677425119155771,0.30464637697331065,0.24259259259259258
10,0.125,NegtiveCopycat,1000,0.04727777777777771,0.00227776421403819,0.04281335991826286,0.051742195637292564,0.04259259259259259
10,0.125,NegtiveCopykitten,1000,0.0074444444444444445,0.002583008166934343,0.0023817484372531325,0.012507140451635756,0.03333333333333333
10,0.125,Grudger,1000,0.0,0.0,0,0.0,0.0
10,0.15,Random,1000,0.1412222222222221,0.0097198165032859,0.12217138187578175,0.16027306256866247,0.1361111111111111
10,0.15,Cooperator,1000,0.08058333333333334,0.00556730482372611,0.06967141587883016,0.09149525078783652,0.1
10,0.15,Cheater,1000,0.0,0.0,0,0.0,0.0
10,0.15,Copycat,1000,0.08963888888888878,0.006539817496362197,0.07682084659601887,0.10245693118175869,0.04074074074074074
10,0.15,Copykitten,1000,0.36247222222222186,0.011698368270164093,0.33954342041270025,0.3854010240317435,0.40740740740740744
10,0.15,Copy3kitten,1000,0.27316666666666645,0.009321133107691388,0.2548972457755913,0.2914360875577416,0.2675925925925926
10,0.15,NegtiveCopycat,1000,0.049722222222222084,0.002487611266808576,0.04484650413927728,0.05459794030516689,0.048148148148148155
10,0.15,NegtiveCopykitten,1000,0.003194444444444444,0.0016637387157148699,0,0.006455372327245589,0.0
10,0.15,Grudger,1000,0.0,0.0,0,0.0,0.0
10,0.175,Random,1000,0.14961111111111083,0.009675456106593785,0.13064721714218702,0.16857500508003465,0.16203703703703706
10,0.175,Cooperator,1000,0.06486111111111112,0.004858600015580127,0.05533825508057407,0.07438396714164816,0.07314814814814814
10,0.175,Cheater,1000,0.0,0.0,0,0.0,0.0
10,0.175,Copycat,1000,0.07494444444444438,0.005977394472240815,0.06322875127885239,0.08666013761003638,0.09537037037037037
10,0.175,Copykitten,1000,0.377138888888889,0.011812674778702834,0.3539860463226315,0.40029173145514657,0.3888888888888889
10,0.175,Copy3kitten,1000,0.28094444444444416,0.009410304708079183,0.262500247216609,0.29938864167227935,0.23981481481481481
10,0.175,NegtiveCopycat,1000,0.048777777777777635,0.0027108589346498493,0.043464494265863934,0.054091061289691336,0.040740740740740744
10,0.175,NegtiveCopykitten,1000,0.003722222222222222,0.0018593533416675476,7.788967255382886e-05,0.007366554771890615,0.0
10,0.175,Grudger,1000,0.0,0.0,0,0.0,0.0
10,0.2,Random,1000,0.16430555555555537,0.009686815861322048,0.14531939646736416,0.18329171464374658,0.15462962962962964
10,0.2,Cooperator,1000,0.06841666666666664,0.005021197835724419,0.05857511890864678,0.0782582144246865,0.08425925925925927
10,0.2,Cheater,1000,0.0,0.0,0,0.0,0.0
10,0.2,Copycat,1000,0.06291666666666665,0.005092082587378307,0.05293618479540517,0.07289714853792813,0.040740740740740744
10,0.2,Copykitten,1000,0.3498333333333334,0.011186250631504918,0.32790828209558376,0.371758384571083,0.33981481481481485
10,0.2,Copy3kitten,1000,0.293444444444444,0.009321773616892844,0.275173768155334,0.311715120733554,0.27314814814814814
10,0.2,NegtiveCopycat,1000,0.05694444444444435,0.0030313955717125715,0.05100290912388771,0.06288597976500099,0.07777777777777778
10,0.2,NegtiveCopykitten,1000,0.004138888888888889,0.0018916312683171128,0.00043129160298734787,0.00784648617479043,0.029629629629629627
10,0.2,Grudger,1000,0.0,0.0,0,0.0,0.0
10,0.225,Random,1000,0.19872222222222238,0.01002899487214704,0.17906539227281418,0.2183790521716306,0.22407407407407412
10,0.225,Cooperator,1000,0.0623333333333333,0.004715786896527568,0.05309039101613927,0.07157627565052734,0.0212962962962963
10,0.225,Cheater,1000,0.0,0.0,0,0.0,0.0
10,0.225,Copycat,1000,0.05483333333333336,0.004502708341331726,0.04600802498432317,0.06365864168234354,0.06388888888888888
10,0.225,Copykitten,1000,0.31586111111111104,0.00999841491750526,0.2962642178728007,0.33545800434942136,0.2759259259259259
10,0.225,Copy3kitten,1000,0.3037500000000002,0.009675526794487743,0.2847859674828042,0.32271403251719616,0.3138888888888889
10,0.225,NegtiveCopycat,1000,0.059805555555555556,0.0033455905540229662,0.053248198069670544,0.06636291304144057,0.07314814814814814
10,0.225,NegtiveCopykitten,1000,0.0016944444444444446,0.0011977145604510435,0,0.00404196498292849,0.02777777777777778
10,0.225,Grudger,1000,0.003,0.0017303161543469347,0,0.006391419662519993,0.0
10,0.25,Random,1000,0.24494444444444488,0.010333978372836115,0.2246898468336861,0.26519904205520367,0.17407407407407408
10,0.25,Cooperator,1000,0.055388888888888904,0.004596474875922725,0.04637979813208036,0.06439797964569745,0.05
10,0.25,Cheater,1000,0.0,0.0,0,0.0,0.0
10,0.25,Copycat,1000,0.06994444444444448,0.005111226865652789,0.05992643978776501,0.07996244910112395,0.08055555555555555
10,0.25,Copykitten,1000,0.25827777777777755,0.009164985370058,0.24031440645246388,0.2762411491030912,0.25277777777777777
10,0.25,Copy3kitten,1000,0.29822222222222206,0.01014614351262572,0.27833578093747563,0.3181086635069685,0.38518518518518524
10,0.25,NegtiveCopycat,1000,0.07238888888888897,0.0038116935084637066,0.0649179696123001,0.07985980816547784,0.0574074074074074
10,0.25,NegtiveCopykitten,1000,0.0008333333333333334,0.0008333333333333141,0,0.0024666666666666288,0.0
10,0.25,Grudger,1000,0.0,0.0,0,0.0,0.0
10,0.275,Random,1000,0.2641388888888892,0.010478601844774536,0.24360082927313112,0.2846769485046473,0.2712962962962963
10,0.275,Cooperator,1000,0.0495277777777778,0.004068981616491489,0.041552573809454485,0.05750298174610112,0.05092592592592592
10,0.275,Cheater,1000,0.0,0.0,0,0.0,0.0
10,0.275,Copycat,1000,0.0651111111111111,0.0049839136178816724,0.055342640420063025,0.07487958180215919,0.046296296296296294
10,0.275,Copykitten,1000,0.20288888888888865,0.007833683754726792,0.18753486872962413,0.21824290904815316,0.2148148148148148
10,0.275,Copy3kitten,1000,0.3333333333333333,0.011218133781422135,0.31134579112174593,0.3553208755449207,0.31944444444444453
10,0.275,NegtiveCopycat,1000,0.07886111111111123,0.0042222389604185066,0.07058552274869095,0.0871366994735315,0.09722222222222224
10,0.275,NegtiveCopykitten,1000,0.004138888888888888,0.0018503495324282576,0.0005122038053295033,0.0077655739724482725,0.0
10,0.275,Grudger,1000,0.002,0.0014135055705578145,0,0.004770470918293317,0.0
10,0.3,Random,1000,0.25663888888888875,0.01042598678441628,0.23620395479143283,0.27707382298634464,0.26296296296296295
10,0.3,Cooperator,1000,0.055805555555555546,0.0044911658880514215,0.04700287041497476,0.06460824069613633,0.08796296296296298
10,0.3,Cheater,1000,0.0,0.0,0,0.0,0.0
10,0.3,Copycat,1000,0.06783333333333337,0.0051096369003531756,0.057818445008641146,0.0778482216580256,0.041666666666666664
10,0.3,Copykitten,1000,0.16525000000000017,0.0067807363184851175,0.15195975681576934,0.178540243184231,0.13518518518518519
10,0.3,Copy3kitten,1000,0.3764444444444448,0.012131418691464498,0.3526668638091744,0.4002220250797152,0.36666666666666664
10,0.3,NegtiveCopycat,1000,0.07638888888888902,0.004366345779859461,0.06783085116036448,0.08494692661741356,0.10555555555555557
10,0.3,NegtiveCopykitten,1000,0.001638888888888889,0.0011584559814691855,0,0.003909462612568493,0.0
10,0.3,Grudger,1000,0.0,0.0,0,0.0,0.0
10,0.325,Random,1000,0.2730833333333331,0.010814513960407751,0.25188688597093395,0.2942797806957323,0.29907407407407405
10,0.325,Cooperator,1000,0.039111111111111145,0.0034853395869672496,0.03227984552065534,0.04594237670156695,0.02222222222222222
10,0.325,Cheater,1000,0.0,0.0,0,0.0,0.0
10,0.325,Copycat,1000,0.07363888888888886,0.005490892661219313,0.06287673927289901,0.08440103850487872,0.04814814814814815
10,0.325,Copykitten,1000,0.09972222222222218,0.005388282291713305,0.08916118893046411,0.11028325551398026,0.08055555555555556
10,0.325,Copy3kitten,1000,0.4360277777777781,0.013457692878606653,0.4096506997357091,0.46240485581984714,0.4305555555555556
10,0.325,NegtiveCopycat,1000,0.07627777777777776,0.004626582580856929,0.06720967591929819,0.08534587963625734,0.11944444444444445
10,0.325,NegtiveCopykitten,1000,0.002138888888888889,0.0012363614141247257,0,0.004562157260573352,0.0
